date,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 2016,1587.48,15.69,0,34.72,0.05,0.08,1.16,0.07,11.51,0,-19.77,0,1560.28,0.77,1.07,0.0,1562.12,0,-3904.89,0,0.0
Feb 2016,982.65,10.25,0,22.62,0.05,0.08,1.16,0.07,7.58,0,-12.93,0,964.82,0.58,1.07,0.0,966.47,0,-3914.24,0,-9.34999999999991
Mar 2016,232.35,1.78,0,4.22,0.05,0.08,1.19,0.08,1.33,0,-2.65,0,229.25,0.23,1.08,0.0,230.56,0,-3920.68,0,-6.44000000000005
Apr 2016,265.85,2.09,0,4.18,0.67,0.17,6.04,2.32,1.51,0,-2.77,0,262.25,0.17,4.23,0.38,267.03,0,-3923.11,0,-2.43000000000029
May 2016,694.38,8.01,0,16.59,2.0,1.07,6.88,2.83,6.11,0,-10.18,0,680.27,0.67,4.98,1.41,687.32,0,-3928.48,0,-5.369999999999889
Jun 2016,368.0,4.69,0,8.07,2.86,1.61,8.44,3.59,3.57,0,-4.99,0,359.74,0.35,6.1,2.89,369.08,0,-3938.01,0,-9.530000000000198
Jul 2016,1633.8,17.39,0,35.35,2.26,1.29,6.79,2.79,13.5,0,-19.82,0,1602.92,0.88,4.97,2.95,1611.72,0,-3947.17,0,-9.15999999999985
Aug 2016,432.61,4.82,0,8.13,2.82,1.62,8.04,3.4,3.93,0,-4.78,0,423.86,0.26,5.84,2.6,432.57,0,-3960.44,0,-13.27
Sep 2016,630.26,8.01,0,15.83,2.2,1.24,6.86,2.82,6.32,0,-9.21,0,615.93,0.43,5.0,2.12,623.49,0,-3968.53,0,-8.09000000000015
Oct 2016,1764.15,18.95,0,42.0,0.59,0.28,3.68,1.25,14.45,0,-24.38,0,1730.75,1.01,2.74,0.6,1735.1,0,-3977.58,0,-9.04999999999973
Nov 2016,177.69,1.65,0,3.52,0.05,0.08,1.17,0.07,1.27,0,-2.02,0,174.77,0.17,1.07,0.0,176.01,0,-3990.54,0,-12.96
Dec 2016,1242.79,12.06,0,26.24,0.05,0.08,1.17,0.07,8.59,0,-14.74,0,1222.15,0.58,1.07,0.0,1223.8,0,-3992.38,0,-1.84000000000015
Jan 2017,1109.63,10.72,0,23.52,0.05,0.08,1.17,0.07,7.91,0,-13.32,0,1091.01,0.55,1.07,0.0,1092.63,0,-3999.63,0,-7.25
Feb 2017,483.55,4.68,0,10.47,0.05,0.08,1.17,0.07,3.5,0,-6.1,0,475.37,0.34,1.07,0.0,476.78,0,-4006.15,0,-6.519999999999981
Mar 2017,580.95,5.16,0,12.03,0.05,0.08,1.17,0.07,3.78,0,-7.27,0,572.01,0.43,1.07,0.0,573.51,0,-4009.85,0,-3.69999999999982
Apr 2017,302.12,2.8,0,6.05,0.35,0.17,2.9,0.87,2.12,0,-3.76,0,297.21,0.34,2.21,0.2,299.94,0,-4014.43,0,-4.57999999999993
May 2017,77.34,0.88,0,0.85,1.76,0.88,7.96,3.23,0.81,0,-1.26,0,75.65,0.4,5.61,1.72,83.38,0,-4018.3,0,-3.87000000000035
Jun 2017,10.84,0.15,0,0.16,0.61,0.44,9.53,3.49,0.16,0,-0.5,0,10.53,0.31,6.22,3.3,20.36,0,-4025.2,0,-6.89999999999964
Jul 2017,1216.74,12.0,0,24.14,2.7,1.55,7.59,3.19,9.37,0,-13.86,0,1195.37,0.57,5.55,3.13,1204.62,0,-4034.87,0,-9.670000000000071
Aug 2017,1291.45,14.77,0,29.13,2.28,1.28,7.08,2.92,11.32,0,-16.13,0,1265.36,0.77,5.15,2.67,1273.96,0,-4046.89,0,-12.02
Sep 2017,1182.53,13.09,0,27.73,1.96,1.1,6.37,2.58,10.08,0,-16.23,0,1159.36,0.72,4.65,2.19,1166.93,0,-4058.53,0,-11.6400000000003
Oct 2017,1552.72,16.73,0,36.28,0.55,0.29,3.21,1.03,12.95,0,-20.59,0,1523.04,0.78,2.43,0.58,1526.84,0,-4070.66,0,-12.129999999999699
Nov 2017,623.27,6.79,0,14.47,0.05,0.08,1.18,0.07,5.22,0,-8.02,0,611.27,0.37,1.08,0.0,612.71,0,-4081.05,0,-10.3900000000003
Dec 2017,1771.29,17.99,0,37.67,0.05,0.08,1.18,0.07,13.35,0,-20.38,0,1739.95,0.73,1.08,0.0,1741.76,0,-4084.96,0,-3.9099999999998505
Jan 2018,326.62,3.09,0,6.59,0.05,0.08,1.18,0.07,2.5,0,-3.7,0,321.04,0.23,1.08,0.0,322.34,0,-4093.1,0,-8.139999999999871
Feb 2018,317.05,2.84,0,6.5,0.05,0.08,1.18,0.07,2.15,0,-3.87,0,312.06,0.24,1.08,0.0,313.38,0,-4095.41,0,-2.3099999999999503
Mar 2018,1026.02,9.64,0,22.02,0.05,0.08,1.19,0.08,7.21,0,-12.87,0,1009.16,0.52,1.09,0.0,1010.77,0,-4098.24,0,-2.8299999999999303
Apr 2018,211.95,1.27,0,2.29,0.76,0.21,6.3,2.44,0.93,0,-1.82,0,209.74,0.25,4.42,0.42,214.83,0,-4105.01,0,-6.77000000000044
May 2018,46.64,0.37,0,0.33,0.98,0.54,8.05,3.04,0.35,0,-0.59,0,45.92,0.18,5.45,1.92,53.47,0,-4110.18,0,-5.17000000000007
