date,SW_W_Public_Water_Supply,SW_W_Domestic,SW_W_Irrigated_Agriculture,SW_W_Livestock,SW_W_Commercial,SW_W_Industrial,SW_W_Mining,SW_W_Power,GW_W_Public_Water_Supply,GW_W_Domestic,GW_W_Irrigated_Agriculture,GW_W_Livestock,GW_W_Commercial,GW_W_Industrial,GW_W_Mining,GW_W_Power,SW_D_Public_Water_Supply,SW_D_Domestic,SW_D_Irrigated_Agriculture,SW_D_Livestock,SW_D_Commercial,SW_D_Industrial,SW_D_Mining,SW_D_Power,GW_D_Public_Water_Supply,GW_D_Domestic,GW_D_Irrigated_Agriculture,GW_D_Livestock,GW_D_Commercial,GW_D_Industrial,GW_D_Mining,GW_D_Power,SW_R_Public_Water_Supply,SW_R_Domestic,SW_R_Irrigated_Agriculture,SW_R_Livestock,SW_R_Commercial,SW_R_Industrial,SW_R_Mining,SW_R_Power,GW_R_Public_Water_Supply,GW_R_Domestic,GW_R_Irrigated_Agriculture,GW_R_Livestock,GW_R_Commercial,GW_R_Industrial,GW_R_Mining,GW_R_Power,Reservoir_Evaporation
Jan 1975,0,0,0.0,0.053782406,0.0,0,0,0,0.708670522,0.046975194000000005,0.0,0.053697037,0.006916667,0.006916667,0.000833333,0,0,0,0.0,0.053782406,0.0,0,0,0,0.37216319600000003,0.023528023,0.0,0.053697037,0.004166667,0.004166667,0.000166667,0,0.336507326,0,0,0,0.00275,0.00275,0,0,0,0.023447171,0.0,0,0,0,0.000666667,0,0
Feb 1975,0,0,0.0,0.053782406,0.0,0,0,0,0.709032668,0.046999199000000005,0.0,0.053697037,0.006916667,0.006916667,0.000833333,0,0,0,0.0,0.053782406,0.0,0,0,0,0.372353379,0.023540046000000002,0.0,0.053697037,0.004166667,0.004166667,0.000166667,0,0.336679289,0,0,0,0.00275,0.00275,0,0,0,0.023459152999999996,0.0,0,0,0,0.000666667,0,0
Mar 1975,0,0,0.0,0.053782406,0.0,0,0,0,0.709394814,0.047023204000000006,0.0,0.053697037,0.006916667,0.006916667,0.000833333,0,0,0,0.0,0.053782406,0.0,0,0,0,0.37254356299999997,0.02355207,0.0,0.053697037,0.004166667,0.004166667,0.000166667,0,0.336851251,0,0,0,0.00275,0.00275,0,0,0,0.023471135,0.0,0,0,0,0.000666667,0,0
Apr 1975,0,0,8.51393e-05,0.053782406,0.0,0,0,0,0.70975696,0.04704721,4.009203995,0.053697037,0.006916667,0.006916667,0.000833333,0,0,0,8.51393e-05,0.053782406,0.0,0,0,0,0.37273374600000003,0.023564092999999998,2.863235543,0.053697037,0.004166667,0.004166667,0.000166667,0,0.33702321399999996,0,0,0,0.00275,0.00275,0,0,0,0.023483117,1.145968452,0,0,0,0.000666667,0,0
May 1975,0,0,0.0013479170000000001,0.053782406,0.0,0,0,0,0.710120555,0.047071311,63.47332073,0.053697037,0.006916667,0.006916667,0.000833333,0,0,0,0.0013479170000000001,0.053782406,0.0,0,0,0,0.37292469100000003,0.023576164,45.33046165,0.053697037,0.004166667,0.004166667,0.000166667,0,0.337195864,0,0,0,0.00275,0.00275,0,0,0,0.023495147,18.14285908,0,0,0,0.000666667,0,0
Jun 1975,0,0,0.0015267920000000001,0.053782406,0.0,0,0,0,0.710484149,0.047095412999999996,71.89652599,0.053697037,0.006916667,0.006916667,0.000833333,0,0,0,0.0015267920000000001,0.053782406,0.0,0,0,0,0.373115635,0.023588236000000002,51.34602501,0.053697037,0.004166667,0.004166667,0.000166667,0,0.337368515,0,0,0,0.00275,0.00275,0,0,0,0.023507177,20.55050097,0,0,0,0.000666667,0,0
Jul 1975,0,0,0.000731407,0.053782406,0.0,0,0,0,0.7108477440000001,0.047119514,34.44189276,0.053697037,0.006916667,0.006916667,0.000833333,0,0,0,0.000731407,0.053782406,0.0,0,0,0,0.37330657899999997,0.023600307,24.59721472,0.053697037,0.004166667,0.004166667,0.000166667,0,0.337541165,0,0,0,0.00275,0.00275,0,0,0,0.023519207,9.844678043,0,0,0,0.000666667,0,0
Aug 1975,0,0,0.001489922,0.053782406,0.0,0,0,0,0.7112113390000001,0.047143615,70.16031347,0.053697037,0.006916667,0.006916667,0.000833333,0,0,0,0.001489922,0.053782406,0.0,0,0,0,0.373497523,0.023612379,50.10608178,0.053697037,0.004166667,0.004166667,0.000166667,0,0.337713815,0,0,0,0.00275,0.00275,0,0,0,0.023531237000000003,20.0542317,0,0,0,0.000666667,0,0
Sep 1975,0,0,0.0009544639999999999,0.053782406,0.0,0,0,0,0.711574933,0.047167717000000005,44.94562434,0.053697037,0.006916667,0.006916667,0.000833333,0,0,0,0.0009544639999999999,0.053782406,0.0,0,0,0,0.373688467,0.02362445,32.0986184,0.053697037,0.004166667,0.004166667,0.000166667,0,0.337886466,0,0,0,0.00275,0.00275,0,0,0,0.023543266,12.84700594,0,0,0,0.000666667,0,0
Oct 1975,0,0,0.00076189,0.053782406,0.0,0,0,0,0.711938528,0.047191817999999996,35.87735509,0.053697037,0.006916667,0.006916667,0.000833333,0,0,0,0.00076189,0.053782406,0.0,0,0,0,0.373879412,0.023636522000000004,25.62237253,0.053697037,0.004166667,0.004166667,0.000166667,0,0.338059116,0,0,0,0.00275,0.00275,0,0,0,0.023555296,10.25498257,0,0,0,0.000666667,0,0
Nov 1975,0,0,0.0,0.053782406,0.0,0,0,0,0.712302122,0.047215919,0.0,0.053697037,0.006916667,0.006916667,0.000833333,0,0,0,0.0,0.053782406,0.0,0,0,0,0.374070356,0.023648593,0.0,0.053697037,0.004166667,0.004166667,0.000166667,0,0.338231767,0,0,0,0.00275,0.00275,0,0,0,0.023567326,0.0,0,0,0,0.000666667,0,0
Dec 1975,0,0,0.0,0.053782406,0.0,0,0,0,0.712665717,0.04724002099999999,0.0,0.053697037,0.006916667,0.006916667,0.000833333,0,0,0,0.0,0.053782406,0.0,0,0,0,0.37426129999999996,0.023660663999999998,0.0,0.053697037,0.004166667,0.004166667,0.000166667,0,0.338404417,0,0,0,0.00275,0.00275,0,0,0,0.023579356,0.0,0,0,0,0.000666667,0,0
Jan 1976,0,0,0.0,0.042993165,0.00033333300000000006,0,0,0,0.71303076,0.047264218,0.0,0.081449714,0.033333333,0.0,0.000916667,0,0,0,0.0,0.042993165,0.00033333300000000006,0,0,0,0.374453005,0.023672784,0.0,0.081449714,0.026000000000000002,0.0,0.000166667,0,0.338577755,0,0,0,0.007333333,0.0,0,0,0,0.023591433999999998,0.0,0,0,0,0.00075,0,0
Feb 1976,0,0,0.0,0.042993165,0.00033333300000000006,0,0,0,0.7133958029999999,0.047288415,0.0,0.081449714,0.033333333,0.0,0.000916667,0,0,0,0.0,0.042993165,0.00033333300000000006,0,0,0,0.37464471,0.023684902999999997,0.0,0.081449714,0.026000000000000002,0.0,0.000166667,0,0.33875109299999995,0,0,0,0.007333333,0.0,0,0,0,0.023603512000000004,0.0,0,0,0,0.00075,0,0
Mar 1976,0,0,0.0,0.042993165,0.00033333300000000006,0,0,0,0.713760847,0.047312612999999996,0.0,0.081449714,0.033333333,0.0,0.000916667,0,0,0,0.0,0.042993165,0.00033333300000000006,0,0,0,0.374836415,0.023697022999999998,0.0,0.081449714,0.026000000000000002,0.0,0.000166667,0,0.33892443200000005,0,0,0,0.007333333,0.0,0,0,0,0.02361559,0.0,0,0,0,0.00075,0,0
