Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Texas_Gulf,UKMO,High,No Change,113.02,0.4,0,0,0.01,0.92,3.58,0.02,0.28,0,1.3,0,112.34,0.01,2.65,0,115,0,-13745.05,0,0,No Change
Feb 2016,Texas_Gulf,UKMO,High,No Change,142.61,0.46,0,0,0.01,0.92,3.58,0.02,0.33,0,1.35,0,141.82,0.03,2.65,0,144.5,0,-13747.03,0,-1.98000000000138,No Change
Mar 2016,Texas_Gulf,UKMO,High,No Change,85.19,0.38,0,0,0.01,0.92,8.54,1.43,0.22,0,1.17,0,84.59,0.12,6.2,0.01,90.91,0,-13748.91,0,-1.8799999999992,No Change
Apr 2016,Texas_Gulf,UKMO,High,No Change,189.16,0.89,0,0,0.01,0.92,87.07,23.08,0.52,0,1.74,0,187.75,0.06,63.08,0.16,251.04,0,-13754.64,0,-5.72999999999956,No Change
May 2016,Texas_Gulf,UKMO,High,No Change,123.96,0.51,0,0,0,0.92,121,32.45,0.35,0,1.28,0,123.11,0.15,87.64,0.21,211.1,0,-13816.53,0,-61.8900000000012,No Change
Jun 2016,Texas_Gulf,UKMO,High,No Change,224.88,1.11,0,0,0,0.92,134.6,36.21,0.82,0,1.88,0,222.94,0.14,97.47,0.24,320.8,0,-13903.66,0,-87.1299999999992,No Change
Jul 2016,Texas_Gulf,UKMO,High,No Change,168.85,0.88,0,0,0,0.92,143.34,38.63,0.61,0,1.7,0,167.36,0.1,103.8,0.24,271.5,0,-13999.58,0,-95.9200000000001,No Change
Aug 2016,Texas_Gulf,UKMO,High,No Change,444.95,1.98,0,0,0,0.92,106.06,28.34,1.32,0,2.78,0,441.65,0.1,76.81,0.21,518.77,0,-14102.22,0,-102.639999999999,No Change
Sep 2016,Texas_Gulf,UKMO,High,No Change,1528.19,2.99,0,0,0.01,0.92,29.47,7.16,2.36,0,3.81,0,1522.83,0.09,21.4,0.15,1544.47,0,-14176.04,0,-73.8200000000015,No Change
Oct 2016,Texas_Gulf,UKMO,High,No Change,916.03,1.43,0,0,0.01,0.92,29.03,7.05,1.14,0,2.29,0,913.46,0.05,21.07,0.1,934.68,0,-14192.33,0,-16.2899999999991,No Change
Nov 2016,Texas_Gulf,UKMO,High,No Change,159.3,0.7,0,0,0.01,0.92,3.6,0.03,0.47,0,1.6,0,158.12,0.02,2.66,0,160.8,0,-14210.98,0,-18.6499999999996,No Change
Dec 2016,Texas_Gulf,UKMO,High,No Change,72.55,0.45,0,0,0.01,0.92,3.58,0.02,0.31,0,1.35,0,71.79,0.01,2.65,0,74.45,0,-14212.48,0,-1.5,No Change
Jan 2017,Texas_Gulf,UKMO,High,No Change,219.45,0.66,0,0,0.01,0.92,3.58,0.02,0.46,0,1.56,0,218.33,0.01,2.65,0,220.99,0,-14214.38,0,-1.89999999999964,No Change
Feb 2017,Texas_Gulf,UKMO,High,No Change,116.1,0.39,0,0,0.01,0.92,3.58,0.02,0.27,0,1.28,0,115.44,0.02,2.65,0,118.11,0,-14215.93,0,-1.55000000000109,No Change
Mar 2017,Texas_Gulf,UKMO,High,No Change,428.89,1.8,0,0,0.01,0.92,5.65,0.61,1.09,0,2.55,0,426.01,0.16,4.12,0,430.3,0,-14217.93,0,-2,No Change
Apr 2017,Texas_Gulf,UKMO,High,No Change,801.51,3.13,0,0,0.01,0.92,38.73,9.74,1.94,0,3.96,0,796.45,0.08,28.08,0.15,824.75,0,-14219.34,0,-1.40999999999985,No Change
May 2017,Texas_Gulf,UKMO,High,No Change,194.35,0.83,0,0,0.01,0.92,107.13,28.62,0.62,0,1.63,0,192.9,0.11,77.6,0.19,270.8,0,-14242.58,0,-23.2399999999998,No Change
