Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Texas_Gulf,UKMO,High,Low,113.02,0.4,0,0,0.01,1.1,4,0.02,0.28,0,1.48,0,112.34,0.01,2.89,0,115.24,0,-13757.42,0,0,Low
Feb 2016,Texas_Gulf,UKMO,High,Low,142.61,0.46,0,0,0.01,1.1,4,0.02,0.33,0,1.53,0,141.82,0.03,2.89,0,144.74,0,-13759.64,0,-2.21999999999935,Low
Mar 2016,Texas_Gulf,UKMO,High,Low,85.19,0.38,0,0,0.01,1.1,7.72,1.08,0.22,0,1.35,0,84.59,0.12,5.55,0.01,90.27,0,-13761.76,0,-2.1200000000008,Low
Apr 2016,Texas_Gulf,UKMO,High,Low,189.16,0.89,0,0,0.01,1.1,66.62,17.32,0.52,0,1.93,0,187.75,0.05,48.21,0.16,236.17,0,-13766.84,0,-5.07999999999993,Low
May 2016,Texas_Gulf,UKMO,High,Low,123.96,0.51,0,0,0,1.1,92.07,24.34,0.35,0,1.47,0,123.11,0.13,66.63,0.21,190.08,0,-13813.85,0,-47.0100000000002,Low
Jun 2016,Texas_Gulf,UKMO,High,Low,224.88,1.11,0,0,0,1.1,102.26,27.16,0.82,0,2.08,0,222.94,0.13,74.01,0.24,297.32,0,-13879.97,0,-66.119999999999,Low
Jul 2016,Texas_Gulf,UKMO,High,Low,168.85,0.88,0,0,0,1.1,108.82,28.97,0.61,0,1.89,0,167.36,0.08,78.75,0.24,246.43,0,-13952.41,0,-72.4400000000005,Low
Aug 2016,Texas_Gulf,UKMO,High,Low,444.95,1.97,0,0,0.01,1.1,80.86,21.26,1.32,0,2.97,0,441.66,0.09,58.51,0.21,500.46,0,-14029.99,0,-77.5799999999999,Low
Sep 2016,Texas_Gulf,UKMO,High,Low,1528.19,2.99,0,0,0.01,1.1,23.42,5.38,2.36,0,3.99,0,1522.83,0.09,16.95,0.15,1540.02,0,-14085.51,0,-55.5200000000004,Low
Oct 2016,Texas_Gulf,UKMO,High,Low,916.03,1.43,0,0,0.01,1.1,23.09,5.29,1.14,0,2.48,0,913.46,0.04,16.71,0.1,930.31,0,-14097.34,0,-11.8299999999999,Low
Nov 2016,Texas_Gulf,UKMO,High,Low,159.3,0.7,0,0,0.01,1.1,4.02,0.03,0.47,0,1.78,0,158.13,0.02,2.9,0,161.04,0,-14111.62,0,-14.2800000000007,Low
Dec 2016,Texas_Gulf,UKMO,High,Low,72.55,0.45,0,0,0.01,1.1,4,0.02,0.31,0,1.53,0,71.79,0.01,2.89,0,74.69,0,-14113.36,0,-1.73999999999978,Low
Jan 2017,Texas_Gulf,UKMO,High,Low,219.45,0.66,0,0,0.01,1.1,4,0.02,0.46,0,1.74,0,218.33,0.01,2.89,0,221.23,0,-14115.5,0,-2.13999999999942,Low
Feb 2017,Texas_Gulf,UKMO,High,Low,116.1,0.39,0,0,0.01,1.1,4,0.02,0.27,0,1.46,0,115.44,0.02,2.89,0,118.35,0,-14117.29,0,-1.79000000000087,Low
